CBF,In,Out,Nº,Clube
453522,00:00 - 1T,45:00 - 2T,23,Paysandu/PA
169934,00:00 - 1T,45:00 - 2T,1,Ferroviário/CE
295880,00:00 - 1T,45:00 - 2T,2,Paysandu/PA
551608,00:00 - 1T,45:00 - 2T,6,Ferroviário/CE
183385,00:00 - 1T,45:00 - 2T,4,Paysandu/PA
183626,00:00 - 1T,45:00 - 2T,8,Ferroviário/CE
177998,00:00 - 1T,45:00 - 2T,5,Paysandu/PA
337959,00:00 - 1T,45:00 - 2T,11,Ferroviário/CE
179934,00:00 - 1T,45:00 - 2T,11,Paysandu/PA
328541,00:00 - 1T,45:00 - 2T,14,Ferroviário/CE
389790,00:00 - 1T,45:00 - 2T,26,Paysandu/PA
184762,00:00 - 1T,45:00 - 2T,16,Ferroviário/CE
411070,00:00 - 1T,45:00 - 2T,32,Paysandu/PA
298023,00:00 - 1T,45:00 - 2T,17,Ferroviário/CE
177261,00:00 - 1T,45:00 - 2T,34,Paysandu/PA
368000,00:00 - 1T,45:00 - 2T,19,Ferroviário/CE
306605,00:00 - 1T,45:00 - 2T,55,Paysandu/PA
346376,00:00 - 1T,45:00 - 2T,20,Ferroviário/CE
427379,00:00 - 1T,45:00 - 2T,94,Paysandu/PA
185785,00:00 - 1T,45:00 - 2T,21,Ferroviário/CE
385391,00:00 - 1T,45:00 - 2T,96,Paysandu/PA
400592,00:00 - 1T,45:00 - 2T,22,Ferroviário/CE
