CBF,Time,Type,Game
331360,30:00 - 1T,NR,001
292833,28:00 - 2T,NR,002
291732,42:00 - 2T,NR,003
354201,14:00 - 2T,NR,004
160251,22:00 - 2T,NR,004
295958,43:00 - 2T,NR,004
140778,41:00 - 1T,NR,005
148584,12:00 - 2T,NR,005
330982,35:00 - 1T,NR,006
179395,+3 - 2T,NR,006
346926,16:00 - 1T,NR,008
174846,45:00 - 2T,PN,009
177481,15:00 - 1T,NR,010
316173,37:00 - 2T,NR,010
188231,18:00 - 1T,NR,011
168658,30:00 - 1T,NR,011
334457,44:00 - 1T,NR,011
334457,01:00 - 2T,NR,011
168982,19:00 - 2T,NR,011
350039,09:00 - 2T,NR,012
177071,21:00 - 2T,NR,012
148584,40:00 - 1T,NR,013
167360,07:00 - 2T,NR,013
185846,20:00 - 2T,NR,013
185846,+1 - 2T,NR,013
177531,06:00 - 1T,CT,014
177531,40:00 - 1T,NR,014
296334,10:00 - 2T,NR,014
161518,27:00 - 2T,NR,014
161518,37:00 - 2T,NR,014
174397,08:00 - 2T,PN,016
370556,+4 - 2T,NR,017
300229,11:00 - 1T,NR,018
371689,34:00 - 1T,FT,018
162905,44:00 - 1T,NR,018
180789,20:00 - 2T,NR,019
184307,32:00 - 2T,NR,019
335599,26:00 - 1T,PN,020
169861,01:00 - 1T,NR,021
143708,12:00 - 1T,NR,021
170477,18:00 - 1T,NR,021
170477,33:00 - 1T,NR,021
300229,27:00 - 2T,NR,021
174846,29:00 - 2T,NR,021
189828,13:00 - 1T,NR,022
174941,21:00 - 1T,PN,022
178381,09:00 - 1T,NR,023
177071,35:00 - 1T,NR,023
372444,35:00 - 1T,NR,024
183840,41:00 - 2T,NR,024
176738,+3 - 2T,NR,024
191476,01:00 - 1T,NR,025
134046,09:00 - 1T,NR,025
162757,15:00 - 1T,CT,025
169747,43:00 - 1T,NR,025
297781,45:00 - 1T,NR,025
364829,40:00 - 1T,NR,026
169114,17:00 - 2T,FT,026
153030,27:00 - 2T,NR,026
185304,26:00 - 2T,NR,028
308305,40:00 - 2T,NR,028
371689,07:00 - 1T,NR,029
162905,01:00 - 2T,NR,029
291780,06:00 - 2T,NR,029
326622,28:00 - 2T,NR,029
315945,40:00 - 2T,NR,029
140778,18:00 - 1T,NR,030
295958,17:00 - 2T,NR,030
177071,27:00 - 1T,NR,032
169747,14:00 - 2T,NR,033
170255,20:00 - 1T,NR,034
158675,04:00 - 1T,NR,035
293420,21:00 - 1T,NR,035
364829,30:00 - 2T,FT,036
185846,12:00 - 2T,NR,037
189828,45:00 - 2T,NR,037
174754,22:00 - 2T,NR,038
162692,29:00 - 1T,NR,039
170477,16:00 - 2T,NR,039
330982,22:00 - 2T,NR,039
402095,35:00 - 1T,NR,041
291534,21:00 - 2T,NR,041
178294,26:00 - 2T,NR,041
323009,35:00 - 1T,NR,042
323009,07:00 - 2T,NR,042
169747,33:00 - 2T,NR,043
353798,33:00 - 1T,NR,044
161518,+1 - 1T,PN,044
184989,31:00 - 2T,NR,044
177071,28:00 - 1T,NR,045
174397,21:00 - 2T,NR,045
136391,26:00 - 1T,CT,047
185304,40:00 - 1T,PN,047
291732,+3 - 2T,NR,047
174941,01:00 - 1T,PN,048
167691,05:00 - 2T,NR,048
335599,36:00 - 2T,NR,049
427774,12:00 - 1T,NR,050
