CBF,In,Out,Nº,Clube
174365,00:00 - 1T,45:00 - 2T,1,MogiMirim/SP
158945,00:00 - 1T,45:00 - 2T,1,Oeste/SP
340998,00:00 - 1T,45:00 - 2T,2,MogiMirim/SP
293010,00:00 - 1T,45:00 - 2T,2,Oeste/SP
186135,00:00 - 1T,45:00 - 2T,3,MogiMirim/SP
168670,00:00 - 1T,45:00 - 2T,3,Oeste/SP
163197,00:00 - 1T,45:00 - 2T,4,MogiMirim/SP
291797,00:00 - 1T,45:00 - 2T,4,Oeste/SP
146581,00:00 - 1T,45:00 - 2T,5,MogiMirim/SP
308984,00:00 - 1T,45:00 - 2T,5,Oeste/SP
181398,00:00 - 1T,45:00 - 2T,6,MogiMirim/SP
187591,00:00 - 1T,45:00 - 2T,6,Oeste/SP
183099,00:00 - 1T,45:00 - 2T,7,MogiMirim/SP
343917,00:00 - 1T,45:00 - 2T,7,Oeste/SP
187333,00:00 - 1T,45:00 - 2T,8,MogiMirim/SP
364493,00:00 - 1T,33:00 - 2T,8,Oeste/SP
333800,00:00 - 1T,45:00 - 2T,9,MogiMirim/SP
174846,00:00 - 1T,11:00 - 2T,9,Oeste/SP
178489,00:00 - 1T,45:00 - 2T,10,MogiMirim/SP
181254,00:00 - 1T,22:00 - 2T,10,Oeste/SP
169767,00:00 - 1T,45:00 - 2T,11,MogiMirim/SP
300229,00:00 - 1T,45:00 - 2T,11,Oeste/SP
161736,11:00 - 2T,45:00 - 2T,16,Oeste/SP
178818,22:00 - 2T,45:00 - 2T,15,Oeste/SP
158622,33:00 - 2T,45:00 - 2T,18,Oeste/SP
