CBF,In,Out,Nº,Clube
168281,00:00 - 1T,45:00 - 2T,1,Ceará/CE
126468,00:00 - 1T,45:00 - 2T,1,Paraná/PR
180790,00:00 - 1T,45:00 - 2T,2,Ceará/CE
179100,00:00 - 1T,45:00 - 2T,2,Paraná/PR
172036,00:00 - 1T,45:00 - 2T,3,Ceará/CE
354299,00:00 - 1T,45:00 - 2T,3,Paraná/PR
182629,00:00 - 1T,45:00 - 2T,4,Ceará/CE
292282,00:00 - 1T,45:00 - 2T,4,Paraná/PR
180842,00:00 - 1T,25:00 - 2T,5,Ceará/CE
161974,00:00 - 1T,45:00 - 2T,5,Paraná/PR
309431,00:00 - 1T,45:00 - 2T,6,Ceará/CE
321847,00:00 - 1T,45:00 - 2T,6,Paraná/PR
178965,00:00 - 1T,42:00 - 2T,7,Ceará/CE
183385,00:00 - 1T,15:00 - 2T,7,Paraná/PR
291796,00:00 - 1T,45:00 - 2T,8,Ceará/CE
310070,00:00 - 1T,INT,8,Paraná/PR
180284,00:00 - 1T,45:00 - 2T,9,Ceará/CE
301871,00:00 - 1T,45:00 - 2T,9,Paraná/PR
139091,00:00 - 1T,45:00 - 2T,10,Ceará/CE
335362,00:00 - 1T,45:00 - 2T,10,Paraná/PR
293164,00:00 - 1T,INT,11,Ceará/CE
298550,00:00 - 1T,37:00 - 2T,11,Paraná/PR
161253,INT,45:00 - 2T,17,Ceará/CE
 39661,INT,45:00 - 2T,16,Paraná/PR
378268,15:00 - 2T,45:00 - 2T,15,Paraná/PR
312048,25:00 - 2T,45:00 - 2T,21,Ceará/CE
366392,37:00 - 2T,45:00 - 2T,13,Paraná/PR
518820,42:00 - 2T,45:00 - 2T,18,Ceará/CE
