CBF,In,Out,Nº,Clube
298660,00:00 - 1T,45:00 - 2T,1,América/MG
420409,00:00 - 1T,45:00 - 2T,1,Bahia/BA
173921,00:00 - 1T,45:00 - 2T,2,América/MG
295880,00:00 - 1T,08:00 - 2T,2,Bahia/BA
306551,00:00 - 1T,45:00 - 2T,3,América/MG
351632,00:00 - 1T,45:00 - 2T,3,Bahia/BA
170178,00:00 - 1T,45:00 - 2T,4,América/MG
170255,00:00 - 1T,45:00 - 2T,4,Bahia/BA
293712,00:00 - 1T,INT,5,América/MG
372444,00:00 - 1T,45:00 - 2T,5,Bahia/BA
173948,00:00 - 1T,45:00 - 2T,6,América/MG
357487,00:00 - 1T,28:00 - 2T,6,Bahia/BA
340891,00:00 - 1T,39:00 - 2T,7,América/MG
188231,00:00 - 1T,45:00 - 2T,7,Bahia/BA
183626,00:00 - 1T,45:00 - 2T,8,América/MG
323843,00:00 - 1T,45:00 - 2T,8,Bahia/BA
363229,00:00 - 1T,27:00 - 2T,9,América/MG
185126,00:00 - 1T,44:00 - 1T,9,Bahia/BA
134046,00:00 - 1T,45:00 - 2T,10,América/MG
176512,00:00 - 1T,45:00 - 2T,10,Bahia/BA
176981,00:00 - 1T,45:00 - 2T,11,América/MG
334457,00:00 - 1T,45:00 - 2T,11,Bahia/BA
137403,INT,45:00 - 2T,15,América/MG
176738,44:00 - 1T,45:00 - 2T,17,Bahia/BA
401167,08:00 - 2T,45:00 - 2T,14,Bahia/BA
169747,27:00 - 2T,45:00 - 2T,18,América/MG
352645,28:00 - 2T,45:00 - 2T,15,Bahia/BA
335342,39:00 - 2T,45:00 - 2T,17,América/MG
