CBF,In,Out,Nº,Clube
513071,00:00 - 1T,45:00 - 2T,1,Vitória/BA
177436,00:00 - 1T,45:00 - 2T,30,Confiança/SE
181172,00:00 - 1T,45:00 - 2T,2,Vitória/BA
343392,00:00 - 1T,INT,2,Confiança/SE
545784,00:00 - 1T,45:00 - 2T,3,Vitória/BA
295587,00:00 - 1T,45:00 - 2T,3,Confiança/SE
166649,00:00 - 1T,45:00 - 2T,4,Vitória/BA
184704,00:00 - 1T,45:00 - 2T,4,Confiança/SE
461293,00:00 - 1T,45:00 - 2T,5,Vitória/BA
424347,00:00 - 1T,31:00 - 2T,5,Confiança/SE
188110,00:00 - 1T,38:00 - 2T,6,Vitória/BA
184524,00:00 - 1T,29:00 - 1T,6,Confiança/SE
336900,00:00 - 1T,12:00 - 2T,7,Vitória/BA
335249,00:00 - 1T,45:00 - 2T,7,Confiança/SE
439838,00:00 - 1T,31:00 - 2T,8,Vitória/BA
379565,00:00 - 1T,45:00 - 2T,8,Confiança/SE
187984,00:00 - 1T,45:00 - 2T,9,Vitória/BA
430440,00:00 - 1T,31:00 - 2T,9,Confiança/SE
335954,00:00 - 1T,12:00 - 2T,10,Vitória/BA
315074,00:00 - 1T,45:00 - 2T,10,Confiança/SE
305360,00:00 - 1T,12:00 - 2T,11,Vitória/BA
176738,00:00 - 1T,22:00 - 2T,11,Confiança/SE
317361,INT,45:00 - 2T,22,Confiança/SE
380843,29:00 - 1T,45:00 - 2T,16,Confiança/SE
610773,12:00 - 2T,45:00 - 2T,21,Vitória/BA
512166,12:00 - 2T,45:00 - 2T,20,Vitória/BA
522984,12:00 - 2T,45:00 - 2T,18,Vitória/BA
320956,22:00 - 2T,45:00 - 2T,15,Confiança/SE
188729,31:00 - 2T,45:00 - 2T,13,Confiança/SE
291855,31:00 - 2T,45:00 - 2T,20,Confiança/SE
646878,31:00 - 2T,45:00 - 2T,19,Vitória/BA
333459,38:00 - 2T,45:00 - 2T,16,Vitória/BA
