CBF,In,Out,Nº,Clube
324879,00:00 - 1T,45:00 - 2T,32,Náutico/PE
165094,00:00 - 1T,45:00 - 2T,12,Crb/AL
428683,00:00 - 1T,32:00 - 2T,2,Náutico/PE
353336,00:00 - 1T,45:00 - 2T,2,Crb/AL
388312,00:00 - 1T,45:00 - 2T,4,Náutico/PE
167958,00:00 - 1T,45:00 - 2T,3,Crb/AL
312048,00:00 - 1T,45:00 - 2T,7,Náutico/PE
310842,00:00 - 1T,45:00 - 2T,4,Crb/AL
384984,00:00 - 1T,45:00 - 2T,8,Náutico/PE
306822,00:00 - 1T,30:00 - 2T,5,Crb/AL
292976,00:00 - 1T,45:00 - 2T,10,Náutico/PE
419442,00:00 - 1T,45:00 - 2T,6,Crb/AL
345720,00:00 - 1T,INT,21,Náutico/PE
315834,00:00 - 1T,45:00 - 2T,7,Crb/AL
308421,00:00 - 1T,32:00 - 2T,39,Náutico/PE
415367,00:00 - 1T,28:00 - 2T,9,Crb/AL
340936,00:00 - 1T,24:00 - 2T,50,Náutico/PE
633725,00:00 - 1T,35:00 - 2T,10,Crb/AL
317022,00:00 - 1T,45:00 - 2T,66,Náutico/PE
544734,00:00 - 1T,45:00 - 2T,11,Crb/AL
551375,00:00 - 1T,42:00 - 2T,98,Náutico/PE
343999,00:00 - 1T,35:00 - 2T,22,Crb/AL
541189,INT,45:00 - 2T,77,Náutico/PE
733579,24:00 - 2T,45:00 - 2T,16,Náutico/PE
441065,28:00 - 2T,45:00 - 2T,21,Crb/AL
170540,30:00 - 2T,45:00 - 2T,8,Crb/AL
445787,32:00 - 2T,45:00 - 2T,17,Náutico/PE
543706,32:00 - 2T,45:00 - 2T,13,Náutico/PE
300738,35:00 - 2T,45:00 - 2T,14,Crb/AL
174071,35:00 - 2T,45:00 - 2T,15,Crb/AL
410340,42:00 - 2T,45:00 - 2T,97,Náutico/PE
