CBF,In,Out,Nº,Clube
308316,00:00 - 1T,45:00 - 2T,1,Goiás/GO
165094,00:00 - 1T,45:00 - 2T,12,Crb/AL
172576,00:00 - 1T,33:00 - 2T,2,Goiás/GO
353336,00:00 - 1T,45:00 - 2T,2,Crb/AL
348537,00:00 - 1T,45:00 - 2T,3,Goiás/GO
167958,00:00 - 1T,29:00 - 2T,3,Crb/AL
352000,00:00 - 1T,45:00 - 2T,4,Goiás/GO
381926,00:00 - 1T,45:00 - 2T,4,Crb/AL
434289,00:00 - 1T,45:00 - 2T,5,Goiás/GO
306822,00:00 - 1T,41:00 - 2T,5,Crb/AL
403342,00:00 - 1T,45:00 - 2T,6,Goiás/GO
419442,00:00 - 1T,29:00 - 2T,6,Crb/AL
429437,00:00 - 1T,14:00 - 1T,7,Goiás/GO
344841,00:00 - 1T,29:00 - 2T,7,Crb/AL
169000,00:00 - 1T,45:00 - 2T,9,Goiás/GO
307018,00:00 - 1T,41:00 - 2T,9,Crb/AL
183975,00:00 - 1T,45:00 - 2T,10,Goiás/GO
633725,00:00 - 1T,45:00 - 2T,10,Crb/AL
422347,00:00 - 1T,23:00 - 2T,11,Goiás/GO
345876,00:00 - 1T,45:00 - 2T,11,Crb/AL
424347,00:00 - 1T,33:00 - 2T,15,Goiás/GO
343999,00:00 - 1T,45:00 - 2T,22,Crb/AL
533140,14:00 - 1T,45:00 - 2T,17,Goiás/GO
352508,23:00 - 2T,45:00 - 2T,19,Goiás/GO
359496,29:00 - 2T,45:00 - 2T,19,Crb/AL
502946,29:00 - 2T,45:00 - 2T,15,Crb/AL
310842,29:00 - 2T,45:00 - 2T,14,Crb/AL
317006,33:00 - 2T,45:00 - 2T,18,Goiás/GO
577384,33:00 - 2T,45:00 - 2T,16,Goiás/GO
434038,41:00 - 2T,45:00 - 2T,18,Crb/AL
517639,41:00 - 2T,45:00 - 2T,17,Crb/AL
