CBF,In,Out,Nº,Clube
178365,00:00 - 1T,45:00 - 2T,1,Csa/AL
509383,00:00 - 1T,45:00 - 2T,1,Brasil/RS
351849,00:00 - 1T,45:00 - 2T,3,Csa/AL
306314,00:00 - 1T,45:00 - 2T,2,Brasil/RS
175223,00:00 - 1T,15:00 - 2T,5,Csa/AL
172296,00:00 - 1T,45:00 - 2T,3,Brasil/RS
177802,00:00 - 1T,45:00 - 2T,6,Csa/AL
184967,00:00 - 1T,45:00 - 2T,4,Brasil/RS
311122,00:00 - 1T,30:00 - 2T,9,Csa/AL
365265,00:00 - 1T,INT,5,Brasil/RS
187601,00:00 - 1T,30:00 - 2T,14,Csa/AL
184316,00:00 - 1T,45:00 - 2T,6,Brasil/RS
385005,00:00 - 1T,15:00 - 2T,21,Csa/AL
452427,00:00 - 1T,45:00 - 2T,8,Brasil/RS
401167,00:00 - 1T,45:00 - 2T,25,Csa/AL
605477,00:00 - 1T,45:00 - 2T,9,Brasil/RS
335611,00:00 - 1T,45:00 - 2T,28,Csa/AL
423224,00:00 - 1T,INT,10,Brasil/RS
502008,00:00 - 1T,45:00 - 2T,30,Csa/AL
338185,00:00 - 1T,INT,11,Brasil/RS
392650,00:00 - 1T,27:00 - 2T,99,Csa/AL
403332,00:00 - 1T,45:00 - 2T,13,Brasil/RS
329349,INT,45:00 - 2T,18,Brasil/RS
185586,INT,45:00 - 2T,16,Brasil/RS
388303,INT,45:00 - 2T,15,Brasil/RS
422561,15:00 - 2T,45:00 - 2T,15,Csa/AL
527941,15:00 - 2T,45:00 - 2T,17,Csa/AL
158893,27:00 - 2T,45:00 - 2T,10,Csa/AL
348203,30:00 - 2T,45:00 - 2T,7,Csa/AL
296811,30:00 - 2T,45:00 - 2T,22,Csa/AL
