CBF,In,Out,Nº,Clube
173056,00:00 - 1T,45:00 - 2T,1,Náutico/PE
177903,00:00 - 1T,45:00 - 2T,1,Brasil/RS
388312,00:00 - 1T,45:00 - 2T,4,Náutico/PE
329349,00:00 - 1T,45:00 - 2T,2,Brasil/RS
347222,00:00 - 1T,24:00 - 2T,5,Náutico/PE
172296,00:00 - 1T,45:00 - 2T,3,Brasil/RS
177606,00:00 - 1T,35:00 - 2T,6,Náutico/PE
184967,00:00 - 1T,45:00 - 2T,4,Brasil/RS
312048,00:00 - 1T,45:00 - 2T,7,Náutico/PE
439083,00:00 - 1T,45:00 - 2T,5,Brasil/RS
185126,00:00 - 1T,45:00 - 2T,9,Náutico/PE
439721,00:00 - 1T,45:00 - 2T,6,Brasil/RS
292976,00:00 - 1T,35:00 - 2T,10,Náutico/PE
379397,00:00 - 1T,22:00 - 2T,8,Brasil/RS
358911,00:00 - 1T,24:00 - 2T,29,Náutico/PE
295017,00:00 - 1T,22:00 - 2T,9,Brasil/RS
424585,00:00 - 1T,45:00 - 2T,31,Náutico/PE
303709,00:00 - 1T,34:00 - 2T,10,Brasil/RS
604967,00:00 - 1T,45:00 - 2T,48,Náutico/PE
403332,00:00 - 1T,22:00 - 2T,13,Brasil/RS
551375,00:00 - 1T,02:00 - 2T,98,Náutico/PE
165831,00:00 - 1T,34:00 - 2T,15,Brasil/RS
410340,02:00 - 2T,45:00 - 2T,97,Náutico/PE
529523,22:00 - 2T,45:00 - 2T,16,Brasil/RS
548748,22:00 - 2T,45:00 - 2T,20,Brasil/RS
377856,22:00 - 2T,45:00 - 2T,7,Brasil/RS
535110,24:00 - 2T,45:00 - 2T,20,Náutico/PE
436545,24:00 - 2T,45:00 - 2T,79,Náutico/PE
301503,34:00 - 2T,45:00 - 2T,18,Brasil/RS
440391,34:00 - 2T,45:00 - 2T,11,Brasil/RS
345720,35:00 - 2T,45:00 - 2T,21,Náutico/PE
293655,35:00 - 2T,45:00 - 2T,11,Náutico/PE
