CBF,In,Out,Nº,Clube
305735,00:00 - 1T,45:00 - 2T,1,Criciuma/SC
117336,00:00 - 1T,45:00 - 2T,1,Grêmio/RS
171745,00:00 - 1T,45:00 - 2T,2,Criciuma/SC
165065,00:00 - 1T,45:00 - 2T,2,Grêmio/RS
175475,00:00 - 1T,45:00 - 2T,3,Criciuma/SC
172411,00:00 - 1T,45:00 - 2T,4,Grêmio/RS
163885,00:00 - 1T,45:00 - 2T,4,Criciuma/SC
137518,00:00 - 1T,45:00 - 2T,7,Grêmio/RS
157797,00:00 - 1T,45:00 - 2T,5,Criciuma/SC
402375,00:00 - 1T,45:00 - 2T,9,Grêmio/RS
183840,00:00 - 1T,45:00 - 2T,6,Criciuma/SC
120815,00:00 - 1T,45:00 - 2T,10,Grêmio/RS
181681,00:00 - 1T,45:00 - 2T,7,Criciuma/SC
297016,00:00 - 1T,45:00 - 2T,13,Grêmio/RS
181803,00:00 - 1T,45:00 - 2T,8,Criciuma/SC
295548,00:00 - 1T,45:00 - 2T,15,Grêmio/RS
152788,00:00 - 1T,45:00 - 2T,9,Criciuma/SC
430638,00:00 - 1T,45:00 - 2T,17,Grêmio/RS
178280,00:00 - 1T,45:00 - 2T,10,Criciuma/SC
347193,00:00 - 1T,45:00 - 2T,31,Grêmio/RS
166249,00:00 - 1T,45:00 - 2T,11,Criciuma/SC
295418,00:00 - 1T,45:00 - 2T,36,Grêmio/RS
