CBF,In,Out,Nº,Clube
443904,00:00 - 1T,45:00 - 2T,34,Grêmio/RS
540237,00:00 - 1T,45:00 - 2T,31,Chapecoense/SC
165322,00:00 - 1T,45:00 - 2T,3,Grêmio/RS
324513,00:00 - 1T,45:00 - 2T,2,Chapecoense/SC
293712,00:00 - 1T,45:00 - 2T,5,Grêmio/RS
167600,00:00 - 1T,45:00 - 2T,4,Chapecoense/SC
566895,00:00 - 1T,30:00 - 2T,9,Grêmio/RS
439733,00:00 - 1T,45:00 - 2T,6,Chapecoense/SC
183311,00:00 - 1T,20:00 - 2T,10,Grêmio/RS
182466,00:00 - 1T,37:00 - 2T,9,Chapecoense/SC
180546,00:00 - 1T,45:00 - 2T,12,Grêmio/RS
349707,00:00 - 1T,20:00 - 2T,16,Chapecoense/SC
422352,00:00 - 1T,20:00 - 2T,15,Grêmio/RS
311439,00:00 - 1T,27:00 - 2T,17,Chapecoense/SC
317751,00:00 - 1T,40:00 - 2T,23,Grêmio/RS
323184,00:00 - 1T,37:00 - 2T,26,Chapecoense/SC
612628,00:00 - 1T,45:00 - 2T,35,Grêmio/RS
310802,00:00 - 1T,45:00 - 2T,34,Chapecoense/SC
462332,00:00 - 1T,45:00 - 2T,44,Grêmio/RS
311336,00:00 - 1T,INT,50,Chapecoense/SC
422351,00:00 - 1T,30:00 - 2T,88,Grêmio/RS
502079,00:00 - 1T,45:00 - 2T,88,Chapecoense/SC
443517,INT,45:00 - 2T,20,Chapecoense/SC
320111,20:00 - 2T,45:00 - 2T,16,Grêmio/RS
328812,20:00 - 2T,45:00 - 2T,5,Chapecoense/SC
581048,20:00 - 2T,45:00 - 2T,38,Grêmio/RS
189538,27:00 - 2T,45:00 - 2T,90,Chapecoense/SC
451607,30:00 - 2T,45:00 - 2T,33,Grêmio/RS
166603,30:00 - 2T,45:00 - 2T,8,Grêmio/RS
419436,37:00 - 2T,45:00 - 2T,77,Chapecoense/SC
511641,37:00 - 2T,45:00 - 2T,10,Chapecoense/SC
339876,40:00 - 2T,45:00 - 2T,32,Grêmio/RS
